timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643794352460,26,Zeni-0,301,Moved Permanently,Thread Group 1-12,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,26,0,0
1643794352486,11008,Zeni-1,200,OK,Thread Group 1-12,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,10844,0,0
1643794352687,11336,Zeni,200,OK,Thread Group 1-20,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,16,0,0
1643794352687,16,Zeni-0,301,Moved Permanently,Thread Group 1-20,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,16,0,0
1643794352703,11320,Zeni-1,200,OK,Thread Group 1-20,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,11169,0,0
1643794354446,12820,Zeni,200,OK,Thread Group 1-28,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,18,0,0
1643794354446,18,Zeni-0,301,Moved Permanently,Thread Group 1-28,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,18,0,0
1643794354464,12802,Zeni-1,200,OK,Thread Group 1-28,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,12669,0,0
1643794353763,13653,Zeni,200,OK,Thread Group 1-7,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,23,0,0
1643794353763,23,Zeni-0,301,Moved Permanently,Thread Group 1-7,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,23,0,0
1643794353786,13630,Zeni-1,200,OK,Thread Group 1-7,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13522,0,0
1643794354288,13307,Zeni,200,OK,Thread Group 1-3,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,28,0,0
1643794354288,28,Zeni-0,301,Moved Permanently,Thread Group 1-3,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,28,0,0
1643794354317,13278,Zeni-1,200,OK,Thread Group 1-3,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13135,0,0
1643794353936,13775,Zeni,200,OK,Thread Group 1-23,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,18,0,0
1643794353936,18,Zeni-0,301,Moved Permanently,Thread Group 1-23,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,18,0,0
1643794353954,13757,Zeni-1,200,OK,Thread Group 1-23,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13606,0,0
1643794353342,14392,Zeni,200,OK,Thread Group 1-4,text,true,,388415,286,30,30,https://cityfashion.mk/product-category/zeni/,28,0,0
1643794353342,28,Zeni-0,301,Moved Permanently,Thread Group 1-4,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,28,0,0
1643794353370,14364,Zeni-1,200,OK,Thread Group 1-4,text,true,,388040,141,30,30,https://cityfashion.mk/product-category/zeni/,14208,0,0
1643794354848,13487,Zeni,200,OK,Thread Group 1-5,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,19,0,0
1643794354848,19,Zeni-0,301,Moved Permanently,Thread Group 1-5,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,19,0,0
1643794354868,13467,Zeni-1,200,OK,Thread Group 1-5,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13363,0,0
1643794356037,13491,Zeni,200,OK,Thread Group 1-15,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,28,0,0
1643794356037,28,Zeni-0,301,Moved Permanently,Thread Group 1-15,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,28,0,0
1643794356065,13463,Zeni-1,200,OK,Thread Group 1-15,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13331,0,0
1643794355254,14347,Zeni,200,OK,Thread Group 1-25,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,22,0,0
1643794355254,22,Zeni-0,301,Moved Permanently,Thread Group 1-25,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,22,0,0
1643794355276,14325,Zeni-1,200,OK,Thread Group 1-25,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,14205,0,0
1643794356208,13969,Zeni,200,OK,Thread Group 1-9,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,32,0,0
1643794356208,32,Zeni-0,301,Moved Permanently,Thread Group 1-9,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,32,0,0
1643794356240,13937,Zeni-1,200,OK,Thread Group 1-9,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,13827,0,0
1643794356980,13666,Zeni,200,OK,Thread Group 1-14,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,34,0,0
1643794356980,34,Zeni-0,301,Moved Permanently,Thread Group 1-14,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,34,0,0
1643794357014,13632,Zeni-1,200,OK,Thread Group 1-14,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13498,0,0
1643794356326,14689,Zeni,200,OK,Thread Group 1-24,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,20,0,0
1643794356326,20,Zeni-0,301,Moved Permanently,Thread Group 1-24,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,20,0,0
1643794356346,14669,Zeni-1,200,OK,Thread Group 1-24,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,14521,0,0
1643794357275,13810,Zeni,200,OK,Thread Group 1-21,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,19,0,0
1643794357275,19,Zeni-0,301,Moved Permanently,Thread Group 1-21,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,19,0,0
1643794357295,13790,Zeni-1,200,OK,Thread Group 1-21,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,13654,0,0
1643794357275,14006,Zeni,200,OK,Thread Group 1-16,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,18,0,0
1643794357275,18,Zeni-0,301,Moved Permanently,Thread Group 1-16,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,18,0,0
1643794357294,13987,Zeni-1,200,OK,Thread Group 1-16,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13786,0,0
1643794357723,13799,Zeni,200,OK,Thread Group 1-6,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,22,0,0
1643794357723,22,Zeni-0,301,Moved Permanently,Thread Group 1-6,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,22,0,0
1643794357745,13777,Zeni-1,200,OK,Thread Group 1-6,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13643,0,0
1643794359000,12532,Zeni,200,OK,Thread Group 1-13,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,30,0,0
1643794359000,30,Zeni-0,301,Moved Permanently,Thread Group 1-13,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,30,0,0
1643794359030,12502,Zeni-1,200,OK,Thread Group 1-13,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,12361,0,0
1643794358681,12979,Zeni,200,OK,Thread Group 1-1,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,20,0,0
1643794358681,20,Zeni-0,301,Moved Permanently,Thread Group 1-1,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,20,0,0
1643794358701,12959,Zeni-1,200,OK,Thread Group 1-1,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,12831,0,0
1643794359521,13141,Zeni,200,OK,Thread Group 1-8,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,21,0,0
1643794359521,22,Zeni-0,301,Moved Permanently,Thread Group 1-8,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,21,0,0
1643794359543,13119,Zeni-1,200,OK,Thread Group 1-8,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,12958,0,0
1643794359717,13579,Zeni,200,OK,Thread Group 1-10,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,46,0,0
1643794359717,47,Zeni-0,301,Moved Permanently,Thread Group 1-10,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,46,0,0
1643794359764,13532,Zeni-1,200,OK,Thread Group 1-10,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13402,0,0
1643794359696,13662,Zeni,200,OK,Thread Group 1-18,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,35,0,0
1643794359696,35,Zeni-0,301,Moved Permanently,Thread Group 1-18,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,35,0,0
1643794359731,13627,Zeni-1,200,OK,Thread Group 1-18,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,13483,0,0
1643794359800,13882,Zeni,200,OK,Thread Group 1-2,text,true,,388439,286,30,30,https://cityfashion.mk/product-category/zeni/,33,0,0
1643794359800,33,Zeni-0,301,Moved Permanently,Thread Group 1-2,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,33,0,0
1643794359833,13849,Zeni-1,200,OK,Thread Group 1-2,text,true,,388064,141,30,30,https://cityfashion.mk/product-category/zeni/,13711,0,0
1643794360447,13986,Zeni,200,OK,Thread Group 1-11,text,true,,388439,286,30,30,https://cityfashion.mk/product-category/zeni/,27,0,0
1643794360447,27,Zeni-0,301,Moved Permanently,Thread Group 1-11,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,27,0,0
1643794360475,13958,Zeni-1,200,OK,Thread Group 1-11,text,true,,388064,141,30,30,https://cityfashion.mk/product-category/zeni/,13719,0,0
1643794360498,14085,Zeni,200,OK,Thread Group 1-26,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,33,0,0
1643794360498,33,Zeni-0,301,Moved Permanently,Thread Group 1-26,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,33,0,0
1643794360531,14052,Zeni-1,200,OK,Thread Group 1-26,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,13959,0,0
1643794363261,11837,Novo,200,OK,Thread Group 1-17,text,true,,384161,252,30,30,https://cityfashion.mk/novo/,58,0,0
1643794363261,58,Novo-0,301,Moved Permanently,Thread Group 1-17,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,58,0,0
1643794363319,11779,Novo-1,200,OK,Thread Group 1-17,text,true,,383803,124,30,30,https://cityfashion.mk/novo/,11664,0,0
1643794363181,12172,Novo,200,OK,Thread Group 1-19,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,67,0,0
1643794363181,67,Novo-0,301,Moved Permanently,Thread Group 1-19,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,67,0,0
1643794363248,12105,Novo-1,200,OK,Thread Group 1-19,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,12020,0,0
1643794363299,12577,Novo,200,OK,Thread Group 1-29,text,true,,384113,252,30,30,https://cityfashion.mk/novo/,50,0,0
1643794363299,50,Novo-0,301,Moved Permanently,Thread Group 1-29,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,50,0,0
1643794363349,12527,Novo-1,200,OK,Thread Group 1-29,text,true,,383755,124,30,30,https://cityfashion.mk/novo/,12416,0,0
1643794363413,13129,Novo,200,OK,Thread Group 1-22,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,33,0,0
1643794363413,33,Novo-0,301,Moved Permanently,Thread Group 1-22,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,33,0,0
1643794363446,13096,Novo-1,200,OK,Thread Group 1-22,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,12976,0,0
1643794363401,13173,Novo,200,OK,Thread Group 1-30,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,29,0,0
1643794363401,29,Novo-0,301,Moved Permanently,Thread Group 1-30,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,0
1643794363430,13144,Novo-1,200,OK,Thread Group 1-30,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,13017,0,0
1643794363385,13444,Novo,200,OK,Thread Group 1-27,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,29,0,0
1643794363385,29,Novo-0,301,Moved Permanently,Thread Group 1-27,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,0
1643794363414,13415,Novo-1,200,OK,Thread Group 1-27,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,13280,0,0
1643794363495,13611,Novo,200,OK,Thread Group 1-12,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,19,0,0
1643794363495,19,Novo-0,301,Moved Permanently,Thread Group 1-12,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,19,0,0
1643794363514,13592,Novo-1,200,OK,Thread Group 1-12,text,true,,383779,124,30,30,https://cityfashion.mk/novo/,13476,0,0
1643794364023,13489,Novo,200,OK,Thread Group 1-20,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,18,0,0
1643794364023,18,Novo-0,301,Moved Permanently,Thread Group 1-20,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,18,0,0
1643794364041,13471,Novo-1,200,OK,Thread Group 1-20,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,13364,0,0
1643794367267,13201,Novo,200,OK,Thread Group 1-28,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,32,0,0
1643794367267,32,Novo-0,301,Moved Permanently,Thread Group 1-28,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,32,0,0
1643794367299,13169,Novo-1,200,OK,Thread Group 1-28,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,13074,0,0
1643794367416,13845,Novo,200,OK,Thread Group 1-7,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,37,0,0
1643794367416,38,Novo-0,301,Moved Permanently,Thread Group 1-7,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,37,0,0
1643794367454,13807,Novo-1,200,OK,Thread Group 1-7,text,true,,383779,124,30,30,https://cityfashion.mk/novo/,13687,0,0
1643794367598,14551,Novo,200,OK,Thread Group 1-3,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,36,0,0
1643794367598,36,Novo-0,301,Moved Permanently,Thread Group 1-3,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,36,0,0
1643794367634,14515,Novo-1,200,OK,Thread Group 1-3,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,14398,0,0
1643794367712,14516,Novo,200,OK,Thread Group 1-23,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,32,0,0
1643794367712,32,Novo-0,301,Moved Permanently,Thread Group 1-23,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,32,0,0
1643794367744,14484,Novo-1,200,OK,Thread Group 1-23,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,14360,0,0
1643794367734,15783,Novo,200,OK,Thread Group 1-4,text,true,,384185,252,30,30,https://cityfashion.mk/novo/,22,0,0
1643794367734,23,Novo-0,301,Moved Permanently,Thread Group 1-4,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,22,0,0
1643794367759,15758,Novo-1,200,OK,Thread Group 1-4,text,true,,383827,124,30,30,https://cityfashion.mk/novo/,15642,0,0
1643794368336,15647,Novo,200,OK,Thread Group 1-5,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,12,0,0
1643794368336,12,Novo-0,301,Moved Permanently,Thread Group 1-5,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,12,0,0
1643794368348,15635,Novo-1,200,OK,Thread Group 1-5,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,15510,0,0
1643794369528,14522,Novo,200,OK,Thread Group 1-15,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,25,0,0
1643794369528,25,Novo-0,301,Moved Permanently,Thread Group 1-15,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,25,0,0
1643794369553,14497,Novo-1,200,OK,Thread Group 1-15,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,14242,0,0
1643794369601,14501,Novo,200,OK,Thread Group 1-25,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,24,0,0
1643794369601,24,Novo-0,301,Moved Permanently,Thread Group 1-25,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,24,0,0
1643794369626,14476,Novo-1,200,OK,Thread Group 1-25,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,14367,0,0
1643794370177,14128,Novo,200,OK,Thread Group 1-9,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,28,0,0
1643794370177,29,Novo-0,301,Moved Permanently,Thread Group 1-9,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,28,0,0
1643794370206,14099,Novo-1,200,OK,Thread Group 1-9,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,14003,0,0
1643794370647,13833,Novo,200,OK,Thread Group 1-14,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,27,0,0
1643794370647,27,Novo-0,301,Moved Permanently,Thread Group 1-14,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,27,0,0
1643794370676,13804,Novo-1,200,OK,Thread Group 1-14,text,true,,383779,124,30,30,https://cityfashion.mk/novo/,13636,0,0
1643794371085,14142,Novo,200,OK,Thread Group 1-21,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,26,0,0
1643794371085,26,Novo-0,301,Moved Permanently,Thread Group 1-21,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,26,0,0
1643794371111,14116,Novo-1,200,OK,Thread Group 1-21,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,14004,0,0
1643794371015,14300,Novo,200,OK,Thread Group 1-24,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,42,0,0
1643794371015,42,Novo-0,301,Moved Permanently,Thread Group 1-24,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,42,0,0
1643794371057,14258,Novo-1,200,OK,Thread Group 1-24,text,true,,383779,124,30,30,https://cityfashion.mk/novo/,14153,0,0
1643794371282,14502,Novo,200,OK,Thread Group 1-16,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,30,0,0
1643794371282,31,Novo-0,301,Moved Permanently,Thread Group 1-16,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,30,0,0
1643794371313,14471,Novo-1,200,OK,Thread Group 1-16,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,14272,0,0
1643794371523,15150,Novo,200,OK,Thread Group 1-6,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,25,0,0
1643794371523,25,Novo-0,301,Moved Permanently,Thread Group 1-6,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,25,0,0
1643794371548,15125,Novo-1,200,OK,Thread Group 1-6,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,15018,0,0
1643794371533,15266,Novo,200,OK,Thread Group 1-13,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,29,0,0
1643794371533,29,Novo-0,301,Moved Permanently,Thread Group 1-13,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,0
1643794371562,15237,Novo-1,200,OK,Thread Group 1-13,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,15130,0,0
1643794371660,15513,Novo,200,OK,Thread Group 1-1,text,true,,384153,252,30,30,https://cityfashion.mk/novo/,24,0,0
1643794371660,24,Novo-0,301,Moved Permanently,Thread Group 1-1,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,24,0,0
1643794371684,15489,Novo-1,200,OK,Thread Group 1-1,text,true,,383795,124,30,30,https://cityfashion.mk/novo/,15359,0,0
1643794373297,13907,Novo,200,OK,Thread Group 1-10,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,18,0,0
1643794373297,18,Novo-0,301,Moved Permanently,Thread Group 1-10,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,18,0,0
1643794373315,13889,Novo-1,200,OK,Thread Group 1-10,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,13758,0,0
1643794373358,14108,Novo,200,OK,Thread Group 1-18,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,20,0,0
1643794373358,20,Novo-0,301,Moved Permanently,Thread Group 1-18,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,20,0,0
1643794373378,14088,Novo-1,200,OK,Thread Group 1-18,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,13985,0,0
1643794373682,13897,Novo,200,OK,Thread Group 1-2,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,19,0,0
1643794373682,19,Novo-0,301,Moved Permanently,Thread Group 1-2,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,19,0,0
1643794373701,13878,Novo-1,200,OK,Thread Group 1-2,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,13755,0,0
1643794372662,14994,Novo,200,OK,Thread Group 1-8,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,16,0,0
1643794372662,16,Novo-0,301,Moved Permanently,Thread Group 1-8,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,16,0,0
1643794372679,14977,Novo-1,200,OK,Thread Group 1-8,text,true,,383779,124,30,30,https://cityfashion.mk/novo/,14825,0,0
1643794374433,14019,Novo,200,OK,Thread Group 1-11,text,true,,384145,252,30,30,https://cityfashion.mk/novo/,24,0,0
1643794374433,24,Novo-0,301,Moved Permanently,Thread Group 1-11,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,24,0,0
1643794374457,13995,Novo-1,200,OK,Thread Group 1-11,text,true,,383787,124,30,30,https://cityfashion.mk/novo/,13777,0,0
1643794374583,14426,Novo,200,OK,Thread Group 1-26,text,true,,384137,252,30,30,https://cityfashion.mk/novo/,31,0,0
1643794374583,31,Novo-0,301,Moved Permanently,Thread Group 1-26,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,31,0,0
1643794374614,14395,Novo-1,200,OK,Thread Group 1-26,text,true,,383779,124,30,30,https://cityfashion.mk/novo/,14252,0,0
1643794375354,15375,Mazi,200,OK,Thread Group 1-19,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,20,0,0
1643794375354,20,Mazi-0,301,Moved Permanently,Thread Group 1-19,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,20,0,0
1643794375374,15355,Mazi-1,200,OK,Thread Group 1-19,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,15265,0,0
1643794375098,15892,Mazi,200,OK,Thread Group 1-17,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,16,0,0
1643794375098,16,Mazi-0,301,Moved Permanently,Thread Group 1-17,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,16,0,0
1643794375114,15876,Mazi-1,200,OK,Thread Group 1-17,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,15770,0,0
1643794375876,15516,Mazi,200,OK,Thread Group 1-29,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,15,0,0
1643794375876,15,Mazi-0,301,Moved Permanently,Thread Group 1-29,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,15,0,0
1643794375891,15501,Mazi-1,200,OK,Thread Group 1-29,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,15411,0,0
1643794376542,15022,Mazi,200,OK,Thread Group 1-22,text,true,,392954,286,30,30,https://cityfashion.mk/product-category/mazi/,22,0,0
1643794376542,22,Mazi-0,301,Moved Permanently,Thread Group 1-22,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,22,0,0
1643794376565,14999,Mazi-1,200,OK,Thread Group 1-22,text,true,,392579,141,30,30,https://cityfashion.mk/product-category/mazi/,14881,0,0
1643794376574,15360,Mazi,200,OK,Thread Group 1-30,text,true,,392954,286,30,30,https://cityfashion.mk/product-category/mazi/,15,0,0
1643794376574,15,Mazi-0,301,Moved Permanently,Thread Group 1-30,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,15,0,0
1643794376590,15344,Mazi-1,200,OK,Thread Group 1-30,text,true,,392579,141,30,30,https://cityfashion.mk/product-category/mazi/,15249,0,0
1643794376830,15225,Mazi,200,OK,Thread Group 1-27,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,19,0,0
1643794376830,19,Mazi-0,301,Moved Permanently,Thread Group 1-27,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,19,0,0
1643794376849,15206,Mazi-1,200,OK,Thread Group 1-27,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,15100,0,0
1643794377106,15812,Mazi,200,OK,Thread Group 1-12,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,28,0,0
1643794377106,29,Mazi-0,301,Moved Permanently,Thread Group 1-12,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,28,0,0
1643794377135,15783,Mazi-1,200,OK,Thread Group 1-12,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,15695,0,0
1643794377512,16510,Mazi,200,OK,Thread Group 1-20,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,27,0,0
1643794377512,27,Mazi-0,301,Moved Permanently,Thread Group 1-20,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,27,0,0
1643794377539,16483,Mazi-1,200,OK,Thread Group 1-20,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,16384,0,0
1643794380471,14302,Mazi,200,OK,Thread Group 1-28,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,12,0,0
1643794380471,12,Mazi-0,301,Moved Permanently,Thread Group 1-28,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,12,0,0
1643794380483,14290,Mazi-1,200,OK,Thread Group 1-28,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,14149,0,0
1643794381262,14051,Mazi,200,OK,Thread Group 1-7,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,18,0,0
1643794381262,18,Mazi-0,301,Moved Permanently,Thread Group 1-7,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,18,0,0
1643794381280,14033,Mazi-1,200,OK,Thread Group 1-7,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,13912,0,0
1643794382150,13244,Mazi,200,OK,Thread Group 1-3,text,true,,392947,286,30,30,https://cityfashion.mk/product-category/mazi/,23,0,0
1643794382150,23,Mazi-0,301,Moved Permanently,Thread Group 1-3,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,23,0,0
1643794382173,13221,Mazi-1,200,OK,Thread Group 1-3,text,true,,392572,141,30,30,https://cityfashion.mk/product-category/mazi/,13110,0,0
1643794383518,12055,Mazi,200,OK,Thread Group 1-4,text,true,,392954,286,30,30,https://cityfashion.mk/product-category/mazi/,30,0,0
1643794383518,30,Mazi-0,301,Moved Permanently,Thread Group 1-4,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,30,0,0
1643794383548,12025,Mazi-1,200,OK,Thread Group 1-4,text,true,,392579,141,30,30,https://cityfashion.mk/product-category/mazi/,11914,0,0
1643794382229,13842,Mazi,200,OK,Thread Group 1-23,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,22,0,0
1643794382229,22,Mazi-0,301,Moved Permanently,Thread Group 1-23,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,22,0,0
